xmlid,xmleventtypeid,xmlticker,xmleventdate,xmlfakeqtr,xmlcity,xmlcompanyname,xmlymd,xmlcalldate,gvkey,datadate,tic,cusip,conm,rdq,exchg,fic,no_of_days
12302548,31,HAIN,27-Feb-19,Hain Ce,MELVILLE,Hain Celestial Group Inc,20190227,27-Feb-19,29609,20181231,HAIN,405217100,HAIN CELESTIAL GROUP INC,20190207,14,USA,-20
12412938,34,HAIR.OQ,15-Mar-19,Restora,NAN,Restoration Robotics Inc,20190315,15-Mar-19,,,,,,,,,
12348592,1,HAL,22-Apr-19,Q1 2019,HOUSTON,Halliburton Co,20190422,22-Apr-19,5439,20190331,HAL,406216101,HALLIBURTON CO,20190422,11,USA,0
12196180,1,HAL,22-Jan-19,Q4 2018,HOUSTON,Halliburton Co,20190122,22-Jan-19,5439,20181231,HAL,406216101,HALLIBURTON CO,20190122,11,USA,0
12385448,7,HALO,12-Mar-19,Halozym,Miami Beach,Halozyme Therapeutics Inc,20190312,12-Mar-19,151630,20181231,HALO,40637H109,HALOZYME THERAPEUTICS INC,20190221,14,USA,-19
12303149,1,HALO,21-Feb-19,Q4 2018,SAN DIEGO,Halozyme Therapeutics Inc,20190221,21-Feb-19,151630,20181231,HALO,40637H109,HALOZYME THERAPEUTICS INC,20190221,14,USA,0
12244756,7,HALO,9-Jan-19,Halozym,San Francisco,Halozyme Therapeutics Inc,20190109,9-Jan-19,,,,,,,,,
12280499,30,HANDI.ST,21-Jan-19,Q4 2018,NAN,Handicare Group AB,20190121,21-Jan-19,,,,,,,,,
12287602,1,HANDI.ST,6-Feb-19,Full Ye,NAN,Handicare Group AB,20190206,6-Feb-19,,,,,,,,,
12283782,1,HAR.J,12-Feb-19,Q2 2019,Johannesburg,Harmony Gold Mining Compan,20190212,12-Feb-19,,,,,,,,,
12283780,1,HAR.J,12-Feb-19,Q2 2019,Free State,Harmony Gold Mining Compan,20190212,12-Feb-19,,,,,,,,,
12283779,5,HAR.J,12-Feb-19,Q2 2019,Free State,Harmony Gold Mining Compan,20190212,12-Feb-19,,,,,,,,,
12345298,1,HART.CO,27-Feb-19,Full Ye,Gentofte,Broedrene Hartmann A/S,20190227,27-Feb-19,,,,,,,,,
12442439,1,HAS,23-Apr-19,Q1 2019,PAWTUCKET,Hasbro Inc,20190423,23-Apr-19,5518,20190331,HAS,418056107,HASBRO INC,20190423,14,USA,0
12285635,1,HAS,8-Feb-19,Q4 2018,PAWTUCKET,Hasbro Inc,20190208,8-Feb-19,5518,20181231,HAS,418056107,HASBRO INC,20190208,14,USA,0
12356830,7,HAS,7-Mar-19,Hasbro,Boston,Hasbro Inc,20190307,7-Mar-19,5518,20181231,HAS,418056107,HASBRO INC,20190208,14,USA,-27
12285665,31,HAS,15-Feb-19,Hasbro,PAWTUCKET,Hasbro Inc,20190215,15-Feb-19,5518,20181231,HAS,418056107,HASBRO INC,20190208,14,USA,-7
12250739,33,HAS.L,15-Jan-19,Q2 2019,London,Hays PLC,20190115,15-Jan-19,,,,,,,,,
12302343,1,HAS.L,21-Feb-19,Half Ye,London,Hays PLC,20190221,21-Feb-19,,,,,,,,,
12458674,33,HAS.L,16-Apr-19,Q3 2019,London,Hays PLC,20190416,16-Apr-19,,,,,,,,,
12323344,1,HASI,21-Feb-19,Q4 2018,Annapolis,Hannon Armstrong Sustainab,20190221,21-Feb-19,17769,20181231,HASI,41068X100,HANNON ARMSTRONG SUST INFR,20190221,11,USA,0
12278513,1,HAVELLS.N,22-Jan-19,Q3 2019,Noida,Havells India Ltd,20190122,22-Jan-19,,,,,,,,,
12290201,1,HAYN,1-Feb-19,Q1 2019,KOKOMO,Haynes International Inc,20190201,1-Feb-19,23587,20181231,HAYN,420877201,HAYNES INTERNATIONAL INC,20190131,14,USA,-1
12250081,1,HBAN,24-Jan-19,Q4 2018,COLUMBUS,Huntington Bancshares Inc,20190124,24-Jan-19,5786,20181231,HBAN,446150104,HUNTINGTON BANCSHARES,20190124,14,USA,0
12359946,7,HBAN,7-Mar-19,Hunting,Boston,Huntington Bancshares Inc,20190307,7-Mar-19,,,,,,,,,
12403463,11,HBAN,18-Apr-19,Hunting,COLUMBUS,Huntington Bancshares Inc,20190418,18-Apr-19,,,,,,,,,
12400566,7,HBAN,13-Mar-19,Hunting,New York,Huntington Bancshares Inc,20190313,13-Mar-19,,,,,,,,,
12265577,1,HBB.N,7-Mar-19,Q4 2018,NAN,Hamilton Beach Brands Hold,20190307,7-Mar-19,,,,,,,,,
12426188,1,HBC.TO,3-Apr-19,Q4 2018,Toronto,Hudson's Bay Co,20190403,3-Apr-19,,,,,,,,,
12239461,1,HBHC,17-Jan-19,Q4 2018,GULFPORT,Hancock Holding Co,20190117,17-Jan-19,,,,,,,,,
12442509,1,HBHC,17-Apr-19,Q1 2019,GULFPORT,Hancock Holding Co,20190417,17-Apr-19,,,,,,,,,
12293862,1,HBI,7-Feb-19,Q4 2018,WINSTON-SALEM,HanesBrands Inc,20190207,7-Feb-19,175319,20181231,HBI,410345102,HANESBRANDS INC,20190207,11,USA,0
12356835,7,HBI,6-Mar-19,HanesBr,Boston,HanesBrands Inc,20190306,6-Mar-19,175319,20181231,HBI,410345102,HANESBRANDS INC,20190207,11,USA,-27
12357220,7,HBI,12-Mar-19,HanesBr,New York,HanesBrands Inc,20190312,12-Mar-19,175319,20181231,HBI,410345102,HANESBRANDS INC,20190207,11,USA,-33
12347075,1,HBIO,28-Feb-19,Q4 2018,HOLLISTON,Harvard Bioscience Inc,20190228,28-Feb-19,141469,20181231,HBIO,416906105,HARVARD BIOSCIENCE INC,20190228,14,USA,0
12322681,1,HBL.NZ,18-Feb-19,Half Ye,Christchurch,Heartland Bank Ltd,20190218,18-Feb-19,,,,,,,,,
12287827,1,HBM.TO,20-Feb-19,Q4 2018,TORONTO,Hudbay Minerals Inc,20190220,20-Feb-19,,,,,,,,,
12265984,1,HBMD,30-Jan-19,Q4 2018,ELLICOTT CITY,Howard Bancorp Inc,20190130,30-Jan-19,166723,20181231,HBMD,442496105,HOWARD BANCORP INC,20190130,14,USA,0
12459198,1,HBMD,24-Apr-19,Q1 2019,ELLICOTT CITY,Howard Bancorp Inc,20190424,24-Apr-19,166723,20190331,HBMD,442496105,HOWARD BANCORP INC,20190423,14,USA,-1
12339485,1,HBP,5-Mar-19,Q4 2018,ST. LOUIS,Huttig Building Products I,20190305,5-Mar-19,5792,20181231,HBP,448451104,HUTTIG BUILDING PRODUCTS INC,20190304,14,USA,-1
12258235,1,HCA,29-Jan-19,Q4 2018,NASHVILLE,HCA Healthcare Inc,20190129,29-Jan-19,22260,20181231,HCA,40412C101,HCA HEALTHCARE INC,20190129,11,USA,0
12334118,7,HCA,6-Mar-19,HCA Hea,Orlando,HCA Healthcare Inc,20190306,6-Mar-19,,,,,,,,,
12334119,7,HCA,12-Mar-19,HCA Hea,Miami Beach,HCA Healthcare Inc,20190312,12-Mar-19,,,,,,,,,
12334122,7,HCA,20-Mar-19,HCA Hea,New York,HCA Healthcare Inc,20190320,20-Mar-19,,,,,,,,,
12348838,1,HCAP,15-Mar-19,Q4 2018,NEW YORK,Harvest Capital Credit Cor,20190315,15-Mar-19,17896,20181231,HCAP,41753F109,HARVEST CAPITAL CREDIT CORP,20190315,14,USA,0
12258930,1,HCC.N,21-Feb-19,Q4 2018,BROOKWOOD,Warrior Met Coal Inc,20190221,21-Feb-19,,,,,,,,,
12386403,7,HCCI,19-Mar-19,Heritag,Orange County,Heritage-Crystal Clean Inc,20190319,19-Mar-19,179597,20181231,HCCI,42726M106,HERITAGE-CRYSTAL CLEAN INC,20190305,14,USA,-14
12347137,1,HCCI,6-Mar-19,Q4 2018,ELGIN,Heritage-Crystal Clean Inc,20190306,6-Mar-19,179597,20181231,HCCI,42726M106,HERITAGE-CRYSTAL CLEAN INC,20190305,14,USA,-1
12278880,1,HCG.NSE,7-Feb-19,Q3 2019,BANGALORE,Healthcare Global Enterpri,20190207,7-Feb-19,,,,,,,,,
12274123,1,HCG.TO,22-Feb-19,Q4 2018,TORONTO,Home Capital Group Inc,20190222,22-Feb-19,,,,,,,,,
12360603,1,HCHC,12-Mar-19,Q4 2018,McLean,HC2 Holdings Inc,20190312,12-Mar-19,63952,20181231,HCHC,404139107,HC2 HOLDINGS INC,20190312,11,USA,0
12347154,1,HCI,7-Mar-19,Q4 2018,CLEARWATER,HCI Group Inc,20190307,7-Mar-19,179974,20181231,HCI,4.04E+107,HCI GROUP INC,20190307,11,USA,0
12295016,1,HCITY*.MX,14-Feb-19,Q4 2018,CUAJIMALPA DE,Hoteles City Express SAB d,20190214,14-Feb-19,,,,,,,,,
12301447,1,HCKT,19-Feb-19,Q4 2018,MIAMI,Hackett Group Inc,20190219,19-Feb-19,111000,20181231,HCKT,404609109,HACKETT GROUP INC,20190219,14,USA,0
12292880,7,HCLP,12-Feb-19,Hi Crus,Vail,Hi Crush Partners LP,20190212,12-Feb-19,,,,,,,,,
12278109,1,HCLP,6-Feb-19,Q4 2018,"Houston,",Hi Crush Partners LP,20190206,6-Feb-19,,,,,,,,,
12281071,1,HCLTECH.N,29-Jan-19,Q3 2019,Noida,HCL Technologies Ltd,20190129,29-Jan-19,,,,,,,,,
12303989,1,HCM.L,11-Mar-19,Full Ye,NAN,Hutchison China MediTech L,20190311,11-Mar-19,,,,,,,,,
12303990,1,HCM.L,11-Mar-19,Full Ye,NAN,Hutchison China MediTech L,20190311,11-Mar-19,,,,,,,,,
12252119,7,HCM.L,9-Jan-19,Hutchis,San Francisco,Hutchison China MediTech L,20190109,9-Jan-19,,,,,,,,,
12277790,1,HCN,12-Feb-19,Q4 2018,Toledo,Welltower Inc,20190212,12-Feb-19,,,,,,,,,
12252185,7,HCN,10-Jan-19,Welltow,San Francisco,Welltower Inc,20190110,10-Jan-19,,,,,,,,,
12367080,7,HCN,4-Mar-19,Welltow,Hollywood,Welltower Inc,20190304,4-Mar-19,,,,,,,,,
12282186,1,HCP,14-Feb-19,Q4 2018,Long Beach,HCP Inc,20190214,14-Feb-19,13125,20181231,HCP,40414L109,HCP INC,20190213,11,USA,-1
12350326,7,HCP,6-Mar-19,HCP Inc,Hollywood,HCP Inc,20190306,6-Mar-19,13125,20181231,HCP,40414L109,HCP INC,20190213,11,USA,-21
12299796,1,HCSG,6-Feb-19,Q4 2018,BENSALEM,Healthcare Services Group,20190206,6-Feb-19,5539,20181231,HCSG,421906108,HEALTHCARE SERVICES GROUP,20190205,14,USA,-1
12346324,7,HD,5-Mar-19,Home De,Orlando,Home Depot Inc,20190305,5-Mar-19,5680,20190131,HD,437076102,HOME DEPOT INC,20190226,11,USA,-7
11689266,1,HD,26-Feb-19,Q4 2018,ATLANTA,Home Depot Inc,20190226,26-Feb-19,5680,20190131,HD,437076102,HOME DEPOT INC,20190226,11,USA,0
12302408,1,HDD.DE,7-Feb-19,Q3 2019,Heidelberg,Heidelberger Druckmaschine,20190207,7-Feb-19,,,,,,,,,
12483548,1,HDFCBANK.,20-Apr-19,Q4 2019,Mumbai,HDFC Bank Ltd,20190420,20-Apr-19,,,,,,,,,
12273937,1,HDFCBANK.,19-Jan-19,Q3 2019,Mumbai,HDFC Bank Ltd,20190119,19-Jan-19,,,,,,,,,
12277873,1,HDFS.NS,22-Jan-19,Q3 2019,Mumbai,HDFC Standard Life Insuran,20190122,22-Jan-19,,,,,,,,,
12299446,1,HDRAU,11-Feb-19,Q1 2019,NEW YORK,Inspired Entertainment Inc,20190211,11-Feb-19,,,,,,,,,
12351663,1,HDS,19-Mar-19,Q4 2018,Atlanta,HD Supply Holdings Inc,20190319,19-Mar-19,17812,20190131,HDS,40416M105,HD SUPPLY HOLDINGS INC,20190319,14,USA,0
12321789,7,HDS,21-Feb-19,HD Supp,Miami,HD Supply Holdings Inc,20190221,21-Feb-19,,,,,,,,,
12351294,1,HDSN,6-Mar-19,Q4 2018,PEARL RIVER,Hudson Technologies Inc,20190306,6-Mar-19,30899,20181231,HDSN,444144109,HUDSON TECHNOLOGIES INC,20190306,14,USA,0
12288161,1,HE,15-Feb-19,Q4 2018,Honolulu,Hawaiian Electric Industri,20190215,15-Feb-19,5526,20181231,HE,419870100,HAWAIIAN ELECTRIC INDS,20190215,11,USA,0
12384273,7,HEAR,19-Mar-19,Turtle,Orange County,Turtle Beach Corp,20190319,19-Mar-19,19602,20181231,HEAR,900450206,TURTLE BEACH CORP,20190314,14,USA,-5
12403811,1,HEAR,14-Mar-19,Q4 2018,NAN,Turtle Beach Corp,20190314,14-Mar-19,19602,20181231,HEAR,900450206,TURTLE BEACH CORP,20190314,14,USA,0
12302924,1,HEES,21-Feb-19,Q4 2018,Baton Rouge,H&E Equipment Services Inc,20190221,21-Feb-19,165856,20181231,HEES,404030108,H&E EQUIPMENT SERVICES INC,20190221,14,USA,0
12319780,1,HEI,27-Feb-19,Q1 2019,HOLLYWOOD,HEICO Corp,20190227,27-Feb-19,5567,20190131,HEI,422806109,HEICO CORP,20190226,11,USA,-1
12183630,1,HEI.DE,21-Mar-19,Full Ye,Heidelberg,Heidelbergcement AG,20190321,21-Mar-19,,,,,,,,,
12185339,1,HEI.DE,19-Feb-19,Prelimi,Heidelberg,Heidelbergcement AG,20190219,19-Feb-19,,,,,,,,,
12281201,1,HEIA.AS,13-Feb-19,Full Ye,Amsterdam,Heineken NV,20190213,13-Feb-19,,,,,,,,,
12344964,7,HEIA.AS,7-Mar-19,Heineke,Boston,Heineken NV,20190307,7-Mar-19,,,,,,,,,
12236221,1,HELE,8-Jan-19,Q3 2019,HAMILTON,Helen of Troy Ltd,20190108,8-Jan-19,5572,20181130,HELE,G4388N106,HELEN OF TROY LTD,20190108,14,BMU,0
12285034,1,HELN.S,6-Mar-19,Full Ye,8001,Helvetia Holding AG,20190306,6-Mar-19,,,,,,,,,
12343617,1,HEN3.DE,21-Feb-19,Full Ye,Düsseldorf,Henkel AG & Co KgaA,20190221,21-Feb-19,,,,,,,,,
12276511,11,HEN3.DE,8-Apr-19,Henkel,DUESSELDORF,Henkel AG & Co KgaA,20190408,8-Apr-19,,,,,,,,,
12281209,5,HEN3.DE,21-Jan-19,Henkel,Düsseldorf,Henkel AG & Co KgaA,20190121,21-Jan-19,,,,,,,,,
12291344,1,HEO.V,13-Feb-19,Q2 2019,QUEBEC,H2O Innovation Inc,20190213,13-Feb-19,,,,,,,,,
12240506,1,HEP,19-Feb-19,Q4 2018,Dallas,Holly Energy Partners LP,20190219,19-Feb-19,264509,20181231,HEP,435763107,HOLLY ENERGY PARTNERS LP,20190219,11,USA,0
12445196,1,HER.MI,27-Mar-19,Full Ye,Bologna,Hera SpA,20190327,27-Mar-19,,,,,,,,,
12294044,1,HERDEZ*.M,1-Mar-19,Q4 2018,Mexico City,Grupo Herdez SAB de CV,20190301,1-Mar-19,,,,,,,,,
12259662,1,HEROMOTOC,31-Jan-19,Q3 2019,New Delhi,Hero MotoCorp Ltd,20190131,31-Jan-19,,,,,,,,,
12252282,1,HES,30-Jan-19,Q4 2018,NEW YORK,Hess Corp,20190130,30-Jan-19,1380,20181231,HES,42809H107,HESS CORP,20190130,11,USA,0
12292867,7,HES,12-Feb-19,Hess Co,Vail,Hess Corp,20190212,12-Feb-19,1380,20181231,HES,42809H107,HESS CORP,20190130,11,USA,-13
12259162,1,HESM.N,30-Jan-19,Q4 2018,HOUSTON,Hess Midstream Partners LP,20190130,30-Jan-19,,,,,,,,,
11164858,1,HEX.OL,13-Feb-19,Q4 2018,Oslo,Hexagon Composites ASA,20190213,13-Feb-19,,,,,,,,,
12278742,1,HEXA B.ST,6-Feb-19,Q4 2018,NACKA STRAND,Hexagon AB,20190206,6-Feb-19,,,,,,,,,
12474020,1,HEXAWARE.,24-Apr-19,Q1 2019,Navi Mumbai,Hexaware Technologies Ltd,20190424,24-Apr-19,,,,,,,,,
12277491,1,HEXAWARE.,30-Jan-19,Full Ye,Navi Mumbai,Hexaware Technologies Ltd,20190130,30-Jan-19,,,,,,,,,
12401695,1,HEXO.TO,14-Mar-19,Q2 2019,GATINEAU,Hexo Corp,20190314,14-Mar-19,,,,,,,,,
12484254,1,HF,24-Apr-19,Q1 2019,Pittsburgh,HFF Inc,20190424,24-Apr-19,176592,20190331,HF,40418F108,HFF INC,20190424,11,USA,0
12317306,1,HF,21-Feb-19,Q4 2018,Pittsburgh,HFF Inc,20190221,21-Feb-19,176592,20181231,HF,40418F108,HFF INC,20190221,11,USA,0
12298793,1,HFA.AX,13-Feb-19,Half Ye,Sydney,Navigator Global Investmen,20190213,13-Feb-19,,,,,,,,,
12239463,1,HFC,20-Feb-19,Q4 2018,DALLAS,HollyFrontier Corp,20190220,20-Feb-19,5667,20181231,HFC,436106108,HOLLYFRONTIER CORP,20190220,11,USA,0
12264070,33,HFD.L,10-Jan-19,Q3 2019,Worcestershir,Halfords Group PLC,20190110,10-Jan-19,,,,,,,,,
12287274,1,HFGG.DE,6-Mar-19,Full Ye,NAN,Hellofresh SE,20190306,6-Mar-19,,,,,,,,,
12250885,1,HFWA,24-Jan-19,Q4 2018,Olympia,Heritage Financial Corp,20190124,24-Jan-19,66285,20181231,HFWA,42722X106,HERITAGE FINANCIAL CORP,20190124,14,USA,0
12251765,1,HGG.L,5-Feb-19,Full Ye,London,Janus Henderson Group PLC,20190205,5-Feb-19,,,,,,,,,
12460325,1,HGM.L,12-Apr-19,Full Ye,SAINT HELIER,Highland Gold Mining Ltd,20190412,12-Apr-19,,,,,,,,,
12292734,1,HGS.NSE,8-Feb-19,Q3 2019,NAN,Hinduja Global Solutions L,20190208,8-Feb-19,,,,,,,,,
12299845,1,HGTX3.SA,1-Mar-19,Q4 2018,NAN,Cia Hering,20190301,1-Mar-19,,,,,,,,,
12329425,1,HGV.N,28-Feb-19,Q4 2018,ORLANDO,Hilton Grand Vacations Inc,20190228,28-Feb-19,,,,,,,,,
12421568,1,HH.CO,15-Mar-19,Full Ye,Copenhagen,H+H International A/S,20190315,15-Mar-19,,,,,,,,,
12277802,1,HHC,28-Feb-19,Q4 2018,CHICAGO,Howard Hughes Corp,20190228,28-Feb-19,185797,20181231,HHC,44267D107,HOWARD HUGHES CORP,20190227,11,USA,-1
12355811,7,HHC,5-Mar-19,Howard,Hollywood,Howard Hughes Corp,20190305,5-Mar-19,185797,20181231,HHC,44267D107,HOWARD HUGHES CORP,20190227,11,USA,-6
12225071,1,HHFA.DE,27-Mar-19,Q4 2018,Hamburg,Hamburger Hafen und Logist,20190327,27-Mar-19,,,,,,,,,
12401774,1,HHS,13-Mar-19,Q4 2018,San Antonio,Harte Hanks Inc,20190313,13-Mar-19,12545,20181231,HHS,416196202,HARTE HANKS INC,20190313,11,USA,0
12280899,1,HI,30-Jan-19,Q1 2019,BATESVILLE,Hillenbrand Inc,20190130,30-Jan-19,179657,20181231,HI,431571108,HILLENBRAND INC,20190129,11,USA,-1
12404662,1,HIBB,22-Mar-19,Q4 2019,BIRMINGHAM,Hibbett Sports Inc,20190322,22-Mar-19,63763,20190131,HIBB,428567101,HIBBETT SPORTS INC,20190322,14,USA,0
12223033,1,HIG,5-Feb-19,Q4 2018,HARTFORD,Hartford Financial Service,20190205,5-Feb-19,61739,20181231,HIG,416515104,HARTFORD FINANCIAL SERVICES,20190204,11,USA,-1
12301200,7,HIG,13-Feb-19,Hartfor,New York,Hartford Financial Service,20190213,13-Feb-19,61739,20181231,HIG,416515104,HARTFORD FINANCIAL SERVICES,20190204,11,USA,-9
12277841,1,HII,14-Feb-19,Q4 2018,-,Huntington Ingalls Industr,20190214,14-Feb-19,186310,20181231,HII,446413106,HUNTINGTON INGALLS IND INC,20190214,11,USA,0
12355741,1,HIIQ,6-Mar-19,Q4 2018,Tampa,Health Insurance Innovatio,20190306,6-Mar-19,16886,20181231,HIIQ,42225K106,HEALTH INSURANCE INNOVATIONS,20190306,14,USA,0
12354687,1,HIK.L,13-Mar-19,Full Ye,London,Hikma Pharmaceuticals PLC,20190313,13-Mar-19,,,,,,,,,
12250789,7,HIK.L,8-Jan-19,Hikma P,San Francisco,Hikma Pharmaceuticals PLC,20190108,8-Jan-19,,,,,,,,,
12359583,1,HIL,2-Apr-19,Q4 2018,MARLTON,Hill International Inc,20190402,2-Apr-19,175055,20181231,HIL,431466101,HILL INTERNATIONAL INC,20190401,11,USA,-1
12287587,1,HIMX,19-Feb-19,Q4 2018,Taipei,Himax Technologies Inc,20190219,19-Feb-19,270705,20181231,HIMX,43289P106,HIMAX TECHNOLOGIES INC,20190219,14,CYM,0
12294641,1,HINDALCO.,12-Feb-19,Q3 2019,Mumbai,Hindalco Industries Ltd,20190212,12-Feb-19,,,,,,,,,
12254266,1,HINDUNILV,17-Jan-19,Q3 2019,Mumbai,Hindustan Unilever Ltd,20190117,17-Jan-19,,,,,,,,,
12279183,1,HINDZINC.,21-Jan-19,Q3 2019,Udaipur,Hindustan Zinc Ltd,20190121,21-Jan-19,,,,,,,,,
12277097,1,HIVE,6-Feb-19,Q4 2018,Sunnyvale,Aerohive Networks Inc,20190206,6-Feb-19,19898,20181231,HIVE,7786106,AEROHIVE NETWORKS INC,20190206,11,USA,0
12142522,1,HIW,6-Feb-19,Q4 2018,Raleigh,Highwoods Properties Inc,20190206,6-Feb-19,30298,20181231,HIW,431284108,HIGHWOODS PROPERTIES INC,20190205,11,USA,-1
12360518,7,HIW,5-Mar-19,Highwoo,Hollywood,Highwoods Properties Inc,20190305,5-Mar-19,30298,20181231,HIW,431284108,HIGHWOODS PROPERTIES INC,20190205,11,USA,-28
12142524,1,HIW,24-Apr-19,Q1 2019,Raleigh,Highwoods Properties Inc,20190424,24-Apr-19,30298,20190331,HIW,431284108,HIGHWOODS PROPERTIES INC,20190423,11,USA,-1
12412741,1,HK,13-Mar-19,Q4 2018,TULSA,Halcon Resources Corp,20190313,13-Mar-19,,,,,,,,,
12316927,1,HL,21-Feb-19,Q4 2018,COEUR D'ALENE,Hecla Mining Co,20190221,21-Feb-19,5560,20181231,HL,422704106,HECLA MINING CO,20190221,11,USA,0
12250776,1,HL.L,29-Jan-19,Half Ye,London,Hargreaves Lansdown PLC,20190129,29-Jan-19,,,,,,,,,
12412820,1,HLAG.DE,22-Mar-19,Full Ye,HAMBURG,Hapag Lloyd AG,20190322,22-Mar-19,,,,,,,,,
12142036,1,HLDX.ST,14-Feb-19,Q4 2018,Stockholm,Haldex AB,20190214,14-Feb-19,,,,,,,,,
12113645,1,HLE.DE,11-Jan-19,Q2 2019,Lippstadt,HELLA GmbH & Co KgaA,20190111,11-Jan-19,,,,,,,,,
12113646,1,HLE.DE,11-Apr-19,Q3 2019,Lippstadt,HELLA GmbH & Co KgaA,20190411,11-Apr-19,,,,,,,,,
12282161,1,HLF,19-Feb-19,Q4 2018,GRAND CAYMAN,Herbalife Nutrition Ltd,20190219,19-Feb-19,14269,20181231,HLF,G4412G101,HERBALIFE NUTRITION LTD,20190219,11,CYM,0
12297892,7,HLF,21-Feb-19,Herbali,Boca Raton,Herbalife Nutrition Ltd,20190221,21-Feb-19,14269,20181231,HLF,G4412G101,HERBALIFE NUTRITION LTD,20190219,11,CYM,-2
12284876,1,HLF.TO,27-Feb-19,Q4 2018,Lunenburg,High Liner Foods Inc,20190227,27-Feb-19,,,,,,,,,
12439069,1,HLG,27-Mar-19,Half Ye,HANGZHOU,Hailiang Education Group I,20190327,27-Mar-19,22675,20181231,HLG,40522L108,HAILIANG EDUCATION GRP -ADR,20190326,14,CYM,-1
12265734,1,HLI,29-Jan-19,Q3 2019,LOS ANGELES,Houlihan Lokey Inc,20190129,29-Jan-19,25219,20181231,HLI,441593100,HOULIHAN LOKEY INC,20190129,11,USA,0
12280813,1,HLIT,4-Feb-19,Q4 2018,SAN JOSE,Harmonic Inc,20190204,4-Feb-19,31843,20181231,HLIT,413160102,HARMONIC INC,20190204,14,USA,0
12275304,1,HLNE.OQ,5-Feb-19,Q3 2019,Bala Cynwyd,Hamilton Lane Inc,20190205,5-Feb-19,,,,,,,,,
12437751,31,HLNE.OQ,2-Apr-19,Hamilto,Bala Cynwyd,Hamilton Lane Inc,20190402,2-Apr-19,,,,,,,,,
12349220,1,HLNG.OL,27-Feb-19,Q4 2018,HAMILTON,Hoegh LNG Holdings Ltd,20190227,27-Feb-19,,,,,,,,,
12251044,1,HLS,8-Feb-19,Q4 2018,BIRMINGHAM,Encompass Health Corp,20190208,8-Feb-19,,,,,,,,,
12229908,7,HLS,8-Jan-19,Encompa,San Francisco,Encompass Health Corp,20190108,8-Jan-19,,,,,,,,,
12401710,1,HLS.V,21-Mar-19,Q4 2018,NAN,HLS Therapeutics Inc,20190321,21-Mar-19,,,,,,,,,
12275930,1,HLT,13-Feb-19,Q4 2018,Mclean,Hilton Worldwide Holdings,20190213,13-Feb-19,5643,20181231,HLT,43300A203,HILTON WORLDWIDE HOLDINGS,20190213,11,USA,0
12478590,1,HLX,23-Apr-19,Q1 2019,HOUSTON,Helix Energy Solutions Gro,20190423,23-Apr-19,65006,20190331,HLX,42330P107,HELIX ENERGY SOLUTIONS GROUP,20190422,11,USA,-1
12298639,1,HLX,19-Feb-19,Q4 2018,HOUSTON,Helix Energy Solutions Gro,20190219,19-Feb-19,65006,20181231,HLX,42330P107,HELIX ENERGY SOLUTIONS GROUP,20190218,11,USA,-1
12421902,1,HM B.ST,29-Mar-19,Q1 2019,Stockholm,H & M Hennes & Mauritz AB,20190329,29-Mar-19,,,,,,,,,
12234931,1,HM B.ST,31-Jan-19,Full Ye,Stockholm,H & M Hennes & Mauritz AB,20190131,31-Jan-19,,,,,,,,,
12292711,1,HMED.ST,8-Feb-19,Q4 2018,NAN,Hansa Medical AB,20190208,8-Feb-19,,,,,,,,,
12302915,1,HMHC,28-Feb-19,Q4 2018,Boston,Houghton Mifflin Harcourt,20190228,28-Feb-19,16738,20181231,HMHC,44157R109,HOUGHTON MIFFLIN HARCOURT CO,20190228,14,USA,0
12392480,1,HMI.N,14-Mar-19,Q4 2018,NAN,Huami Corp,20190314,14-Mar-19,,,,,,,,,
12349214,1,HMLP,27-Feb-19,Q4 2018,Hamilton,Hoegh LNG Partners LP,20190227,27-Feb-19,21048,20181231,HMLP,Y3262R100,HOEGH LNG PARTNERS LP,20190227,11,MHL,0
12284551,1,HMN,6-Feb-19,Q4 2018,SPRINGFIELD,Horace Mann Educators Corp,20190206,6-Feb-19,24678,20181231,HMN,440327104,HORACE MANN EDUCATORS CORP,20190205,11,USA,-1
12287766,1,HMSO.L,25-Feb-19,Full Ye,EC4Y 0JP,Hammerson PLC,20190225,25-Feb-19,,,,,,,,,
12235178,1,HMST,22-Jan-19,Q4 2018,Seattle,HomeStreet Inc,20190122,22-Jan-19,187164,20181231,HMST,43785V102,HOMESTREET INC,20190122,14,USA,0
12294845,1,HMSY,22-Feb-19,Q4 2018,NEW YORK,HMS Holdings Corp,20190222,22-Feb-19,26037,20181231,HMSY,40425J101,HMS HOLDINGS CORP,20190222,14,USA,0
12240547,7,HMSY,7-Jan-19,HMS Hol,San Francisco,HMS Holdings Corp,20190107,7-Jan-19,,,,,,,,,
12357893,1,HMTV,5-Mar-19,Q4 2018,Coral Gables,Hemisphere Media Group Inc,20190305,5-Mar-19,17687,20181231,HMTV,42365Q103,HEMISPHERE MEDIA GROUP INC,20190305,14,USA,0
12282320,1,HNGR,15-Mar-19,Q4 2018,AUSTIN,Hanger Inc,20190315,15-Mar-19,16456,20181231,HNGR,41043F208,HANGER INC,20190314,11,USA,-1
12467649,1,HNI,22-Apr-19,Q1 2019,MUSCATINE,HNI Corp,20190422,22-Apr-19,5690,20190331,HNI,404251100,HNI CORP,20190422,11,USA,0
12322200,1,HNI,26-Feb-19,Q4 2018,MUSCATINE,HNI Corp,20190226,26-Feb-19,5690,20181231,HNI,404251100,HNI CORP,20190225,11,USA,-1
